symbol,trade_date,open,close,high,low,pre_close,change,change_percent,volume,amount,turnover_rate,volume_ratio,bid_ratio,bid_diff,buy_volume,sell_volume,total_market_cap,circ_market_cap,main_net_inflow,xlarge_inflow,xlarge_outflow,xlarge_net_inflow,large_inflow,large_outflow,large_net_inflow,mid_inflow,mid_outflow,mid_net_inflow,small_inflow,small_outflow,small_net_inflow,main_net_flow_ratio,xlarge_net_flow_ratio,large_net_flow_ratio,mid_net_flow_ratio,small_net_flow_ratio,total_stocks,trading_stocks,up_stocks,down_stocks,flat_stocks,limit_up_stocks,limit_down_stocks,pe,pb,median_pe,median_pb,leader_up_symbol,leader_up_change,leader_down_symbol,leader_down_change,data_source,created_at
BK1161,2026-09-02T00:00:00Z,221001,222740,224356,220318,224089,-1349,-0.60,15961280,72667483173,2.59,0.84,0.00,0,7527304,8433975,3418841264000,2974401664000,-688401408,10641213696,10931917056,-290703360,17610997760,18008695808,-397698048,22960684544,23200907520,-240222976,19602058496,18658341120,943717376,-0.95,-0.40,-0.55,-0.33,1.30,0,66,21,44,1,0,0,41.96,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1162,2026-09-02T00:00:00Z,193204,192073,193753,191330,194775,-2702,-1.39,6948499,22384095141,2.71,1.15,0.00,0,3276626,3671872,1071904272000,948444800000,-1472306560,2901183328,3842226912,-941043584,5090293248,5621556224,-531262976,7459536896,6691173632,768363264,6349598720,5645655552,703943168,-6.58,-4.20,-2.37,3.43,3.14,0,30,6,24,0,0,0,31.51,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1163,2026-09-02T00:00:00Z,234339,235219,236394,232611,236533,-1314,-0.56,30614936,50028346741,1.48,0.87,0.00,0,13906104,16708832,2306183664000,2096180048000,-221542656,6623078656,6188339456,434739200,10601477376,11257759232,-656281856,16096553472,16117421312,-20867840,15604021248,15340590336,263430912,-0.44,0.87,-1.31,-0.04,0.53,0,90,26,61,3,0,0,35.88,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1164,2026-09-02T00:00:00Z,262555,264497,266768,262379,265439,-942,-0.35,10589454,40940824237,2.15,0.92,0.00,0,5021608,5567846,2398326608000,1968934720000,-625716480,4392514560,4878764544,-486249984,9990646016,10130112512,-139466496,14558848512,14136506624,422341888,10904700672,10654111232,250589440,-1.53,-1.19,-0.34,1.03,0.61,0,50,17,33,0,0,0,31.39,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1166,2026-09-02T00:00:00Z,158727,159655,160493,157927,159788,-133,-0.08,51915552,81225302719,1.98,1.06,0.00,0,24137576,27777976,4153537200000,3624569728000,-520856832,6859516416,7397410048,-537893632,17484048640,17467011840,17036800,25520224768,25300597504,219627264,28810316800,28361696256,448620544,-0.64,-0.66,0.02,0.27,0.55,0,306,114,185,7,0,0,78.89,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1168,2026-09-02T00:00:00Z,260874,265447,266894,259606,263731,1716,0.65,11547242,34102823402,3.53,0.93,0.00,0,5668103,5879140,1300486288000,1207236992000,1467764496,5299798272,3916738032,1383060240,7783110400,7698406144,84704256,10320707840,10698140160,-377432320,9660977152,10721604096,-1060626944,4.30,4.06,0.25,-1.11,-3.11,0,40,17,22,1,0,0,43.25,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1169,2026-09-02T00:00:00Z,107689,106573,108427,106240,108872,-2299,-2.11,5229255,12750670788,3.43,0.89,0.00,0,2422308,2806947,439253936000,412402928000,-1251268672,1114094608,1553110896,-439016288,2563447792,3375700176,-812252384,4235085792,4351080704,-115994912,4490171136,3122907600,1367263536,-9.81,-3.44,-6.37,-0.91,10.72,0,17,1,16,0,0,0,26.84,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1170,2026-09-02T00:00:00Z,134022,132947,134022,132238,134488,-1541,-1.15,10797674,26907556733,1.93,0.81,0.00,0,4639214,6158460,1106972640000,968773248000,734946160,3651354416,3160041664,491312752,6216165376,5972531968,243633408,8204909824,8177416448,27493376,8344558336,9098377984,-753819648,2.73,1.83,0.91,0.10,-2.80,0,76,13,63,0,0,0,66.13,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1171,2026-09-02T00:00:00Z,165347,167323,167978,164540,166111,1212,0.73,9555633,15095552831,2.56,1.14,0.00,0,4562701,4992932,548759680000,482903696000,700347936,2079736624,1504131040,575605584,3171002304,3046259952,124742352,4492294144,4745243648,-252949504,4999625472,5426392064,-426766592,4.64,3.81,0.83,-1.68,-2.83,0,44,22,21,1,0,0,51.59,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1172,2026-09-02T00:00:00Z,105401,103876,106105,103792,106420,-2544,-2.39,24228447,28300780708,5.61,1.27,0.00,0,10500097,13728350,451186400000,409365904000,-2636859808,3045529952,4641200896,-1595670944,5706302464,6747491328,-1041188864,8436438016,8459810304,-23372288,10031359488,7371127296,2660232192,-9.32,-5.64,-3.68,-0.08,9.40,0,37,4,33,0,0,0,125.11,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1173,2026-09-02T00:00:00Z,190699,188136,190699,186217,192868,-4732,-2.45,15367594,43864662911,1.92,0.99,0.00,0,6592089,8775505,3811260976000,3391663312000,-3672397824,5923523840,7360307456,-1436783616,10511740160,12747354368,-2235614208,12805933056,12308084480,497848576,13660571904,10486022656,3174549248,-8.37,-3.28,-5.10,1.13,7.24,0,39,2,36,1,0,0,17.87,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1174,2026-09-02T00:00:00Z,128902,128495,128932,127744,129424,-929,-0.72,19260009,29015411335,2.53,0.85,0.00,0,8520047,10739961,1450728608000,1218653104000,36608288,2266314752,2158330080,107984672,6100060416,6171436800,-71376384,9566828800,9139990784,426838016,10282635520,10613447168,-330811648,0.13,0.37,-0.25,1.47,-1.14,0,124,29,95,0,0,0,52.69,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1175,2026-09-02T00:00:00Z,257271,257898,260019,255859,260981,-3083,-1.18,24150507,49890598636,2.51,0.81,0.00,0,10295467,13855040,1860462208000,1714702544000,-1992381184,5331283968,6798213632,-1466929664,10730517504,11255969024,-525451520,15663165440,15124955136,538210304,16805919488,15340316160,1465603328,-3.99,-2.94,-1.05,1.08,2.94,0,60,9,51,0,0,0,51.79,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1176,2026-09-02T00:00:00Z,161961,161762,162757,160563,163694,-1932,-1.18,7334580,11635439053,2.60,0.82,0.00,0,3389927,3944654,430166576000,389836272000,-993380720,589992144,843951360,-253959216,2161368032,2900789536,-739421504,3714201440,3746696320,-32494880,4852233472,3821858656,1030374816,-8.54,-2.18,-6.35,-0.28,8.86,0,41,6,34,1,0,0,-125.38,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1177,2026-09-02T00:00:00Z,225753,225575,227101,224507,228327,-2752,-1.21,20399455,40038326031,2.71,0.83,0.00,0,8809385,11590070,4984819456000,1325613264000,-1962988544,6803627008,8211309568,-1407682560,9499061504,10054367488,-555305984,11533130752,11199581952,333548800,11149986048,9520546304,1629439744,-4.90,-3.52,-1.39,0.83,4.07,0,55,13,42,0,0,0,48.91,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1178,2026-09-02T00:00:00Z,226576,227540,229237,226322,228892,-1352,-0.59,28076223,90800978877,2.36,0.93,0.00,0,13142120,14934103,3916874352000,3493510544000,-1653609728,11150168320,12177981696,-1027813376,21516876800,22142673152,-625796352,28472692992,27893962752,578730240,27541766656,26434981888,1106784768,-1.82,-1.13,-0.69,0.64,1.22,0,137,40,94,3,0,0,38.99,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1179,2026-09-02T00:00:00Z,135829,135506,136249,134470,136693,-1187,-0.87,6340919,4641286180,2.01,0.96,0.00,0,2758333,3582586,237120130000,215924968000,-229058246,205329642,321195440,-115865798,830070848,943263296,-113192448,1551564128,1450318352,101245776,1929599216,1803340880,126258336,-4.94,-2.50,-2.44,2.18,2.72,0,40,9,29,2,0,0,-676.66,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1180,2026-09-02T00:00:00Z,200812,201604,203050,199575,203268,-1664,-0.82,9932639,33411536643,3.79,0.82,0.00,0,4508324,5424314,1372787216000,1302778256000,-712356208,3500669984,3577639824,-76969840,7322859264,7958245632,-635386368,12540758272,12921022976,-380264704,9105027072,7995191296,1109835776,-2.13,-0.23,-1.90,-1.14,3.32,0,46,9,36,1,0,0,145.93,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1181,2026-09-02T00:00:00Z,131300,131456,132039,130391,132248,-792,-0.60,33993119,67485516367,1.88,0.97,0.00,0,15473973,18519146,3589388000000,2674024256000,397525248,8444056320,7690117120,753939200,15582133248,15938547200,-356413952,22136198400,22490668800,-354470400,19853065728,19885209600,-32143872,0.59,1.12,-0.53,-0.53,-0.05,0,161,48,109,4,0,0,28.96,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1182,2026-09-02T00:00:00Z,114204,114229,115038,113459,115477,-1248,-1.08,11651139,15768933460,4.64,0.93,0.00,0,5279895,6371244,646827216000,354815216000,-1269278560,1055063984,1608792112,-553728128,3199183200,3914733632,-715550432,5035863808,5165136640,-129272832,5703397376,4231333200,1472064176,-8.05,-3.51,-4.54,-0.82,9.34,0,35,8,27,0,0,0,121.25,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1183,2026-09-02T00:00:00Z,103839,103094,104203,102675,104258,-1164,-1.12,34308287,23187779141,4.79,1.40,0.00,0,15396460,18911827,585958288000,533218288000,-1644385136,1866446560,2582699856,-716253296,4526340352,5454472192,-928131840,7023560448,7003498240,20062208,8829117696,7174583808,1654533888,-7.09,-3.09,-4.00,0.09,7.14,0,80,15,62,3,0,0,-124684.06,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1184,2026-09-02T00:00:00Z,166311,166907,167817,165120,167838,-931,-0.55,41928265,113830428559,1.95,0.90,0.00,0,19427093,22501171,6769025792000,5302875648000,-2948253952,13487102720,14968253184,-1481150464,24888318720,26355422208,-1467103488,35750610432,35002539520,748070912,36911829248,34638472704,2273356544,-2.59,-1.30,-1.29,0.66,2.00,0,292,80,206,6,0,0,46.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1185,2026-09-02T00:00:00Z,97683,97779,98081,96359,97997,-218,-0.22,9770437,8985916757,2.47,1.08,0.00,0,4492574,5277863,305107680000,283654304000,-75661200,848507008,707140448,141366560,1847457920,2064485680,-217027760,2845545168,2914543952,-68998784,3283826752,3139166768,144659984,-0.84,1.57,-2.42,-0.77,1.61,0,42,13,26,3,0,0,-13.34,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1186,2026-09-02T00:00:00Z,102258,101590,102547,101015,102857,-1267,-1.23,10692991,8394943823,2.61,1.04,0.00,0,4699807,5993185,306233552000,275596640000,-313782928,399759344,532888112,-133128768,1557907344,1738561504,-180654160,2617233040,2684674032,-67440992,3613883872,3230674736,383209136,-3.74,-1.59,-2.15,-0.80,4.56,0,41,8,30,3,0,0,-64.18,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1187,2026-09-02T00:00:00Z,120269,119695,120823,118933,121417,-1722,-1.42,28456504,30394599442,4.85,1.09,0.00,0,12248232,16208272,819807232000,598642448000,-1924596208,2615984160,3463764496,-847780336,6045758720,7122574592,-1076815872,9556913408,9798035200,-241121792,11397269504,9229566464,2167703040,-6.33,-2.79,-3.54,-0.79,7.13,0,76,12,61,3,0,0,106.01,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1188,2026-09-02T00:00:00Z,125462,125233,125906,124377,126627,-1394,-1.10,57508566,104802647655,2.71,0.94,0.00,0,26017585,31490981,4725768192000,3839927184000,-3911627008,11105762048,12658019328,-1552257280,23167984896,25527354624,-2359369728,33582370560,33661223168,-78852608,34035712768,29931904512,4103808256,-3.73,-1.48,-2.25,-0.08,3.92,0,261,42,214,5,0,0,72.54,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1189,2026-09-02T00:00:00Z,104180,104011,104890,103400,105566,-1555,-1.47,4263920,14790359620,2.39,0.76,0.00,0,1949384,2314536,613554384000,499279104000,-410637696,1501928128,1556536304,-54608176,3432272416,3788301936,-356029520,4667478016,4827498752,-160020736,4878500608,4307842048,570658560,-2.78,-0.37,-2.41,-1.08,3.86,0,20,4,16,0,0,0,61.76,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1190,2026-09-02T00:00:00Z,135341,134490,135980,133400,136457,-1967,-1.44,6083216,18525269738,2.75,0.80,0.00,0,2733330,3349885,641197168000,515785072000,-2690733600,2064890768,3284061056,-1219170288,4074384080,5545947392,-1471563312,6005518592,5419076352,586442240,5894411008,3785298272,2109112736,-14.52,-6.58,-7.94,3.17,11.39,0,16,3,13,0,0,0,34.15,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1192,2026-09-02T00:00:00Z,119797,119666,120082,118611,120569,-903,-0.75,22276994,19842349553,1.03,0.94,0.00,0,8718491,13558503,1757085120000,1456563120000,370170064,3219702048,2591330512,628371536,4019474800,4277676272,-258201472,5714674432,5934372352,-219697920,6400740864,6539128576,-138387712,1.87,3.17,-1.30,-1.11,-0.70,0,55,10,44,1,0,0,16.08,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1193,2026-09-02T00:00:00Z,96334,95338,96334,94859,96572,-1234,-1.28,42934297,23978400140,1.93,1.11,0.00,0,18798187,24136110,1290963776000,1141675296000,-1549895296,1991770464,2899528160,-907757696,5047780608,5689918208,-642137600,7439840000,7296125184,143714816,8696964096,7284974080,1411990016,-6.46,-3.79,-2.68,0.60,5.89,0,87,16,69,2,0,0,37.96,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1197,2026-09-02T00:00:00Z,105023,102714,105046,102341,104949,-2235,-2.13,68990379,56903692514,1.50,1.06,0.00,0,28837051,40153329,5111522048000,4334196224000,-3026441216,4768417024,6701969408,-1933552384,12180610560,13273499392,-1092888832,17592758784,17407804672,184954112,21235331072,18383791872,2851539200,-5.32,-3.40,-1.92,0.33,5.01,0,158,10,143,5,0,0,57.54,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1198,2026-09-02T00:00:00Z,106250,105787,106331,105248,107019,-1232,-1.15,21093775,63958117646,1.86,0.98,0.00,0,9863727,11230048,3893895680000,3278341248000,-1439859968,8132101888,9223714560,-1091612672,15545350400,15893597696,-348247296,20025785856,19944936704,80849152,18962519040,17603508224,1359010816,-2.25,-1.71,-0.54,0.13,2.12,0,90,22,67,1,0,0,10.39,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1199,2026-09-02T00:00:00Z,118702,118682,120136,117875,119619,-937,-0.78,990821,1695770590,2.75,0.64,0.00,0,446287,544534,61807507000,59318669000,-56356468,77045603,124084951,-47039348,357330752,366647872,-9317120,537866400,515111696,22754704,644139216,600922368,43216848,-3.32,-2.77,-0.55,1.34,2.55,0,8,1,7,0,0,0,55.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1200,2026-09-02T00:00:00Z,593797,595255,598040,588805,597983,-2728,-0.46,61047900,123278391432,2.01,0.90,0.00,0,27865300,33182600,7376686592000,6546390272000,-3732158208,11956221696,12583385856,-627164160,25188158720,28293152768,-3104994048,38375534592,38173984000,201550592,44272284160,40493596928,3778687232,-3.03,-0.51,-2.52,0.16,3.07,0,412,135,270,7,0,0,46.22,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1201,2026-09-02T00:00:00Z,1301270,1306574,1316350,1296404,1317886,-11312,-0.86,94257085,385934223304,2.58,0.83,0.00,0,43541043,50716042,23646295296000,15983364864000,-15068273664,46915397632,55973426176,-9058028544,95986085888,101996331008,-6010245120,128248303616,123282493440,4965810176,105554198528,95162789888,10391408640,-3.90,-2.35,-1.56,1.29,2.69,0,521,120,398,3,0,0,66.04,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1202,2026-09-02T00:00:00Z,197783,197552,198439,194349,198963,-1411,-0.71,47559380,19506860827,2.27,1.02,0.00,0,22040297,25519082,928420976000,876956816000,-188486272,1821534912,1842357312,-20822400,4328416256,4496080128,-167663872,5957664000,5914506752,43157248,6839231232,6693902336,145328896,-0.97,-0.11,-0.86,0.22,0.75,0,105,22,79,4,0,0,-4.71,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1203,2026-09-02T00:00:00Z,251811,248724,252201,248477,253384,-4660,-1.84,37578429,43216868295,0.90,0.83,0.00,0,15299857,22278572,7036649728000,5537468672000,-5074434816,4862875392,8299065856,-3436190464,9650842112,11289086464,-1638244352,13595148032,11957717760,1637430272,14168666112,10731661568,3437004544,-11.74,-7.95,-3.79,3.79,7.95,0,80,5,75,0,0,0,8.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1204,2026-09-02T00:00:00Z,550403,561175,566367,550173,553930,7245,1.31,24515281,56403593706,2.53,1.53,0.00,0,12441138,12074143,3030275184000,2495880592000,2743796992,6152316416,4651087360,1501229056,13453679872,12211111936,1242567936,18470210304,18738068992,-267858688,17362247168,19703395840,-2341148672,4.86,2.66,2.20,-0.47,-4.15,0,141,84,55,2,0,0,74.17,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1205,2026-09-02T00:00:00Z,470383,472696,475753,467555,473527,-831,-0.18,71011373,143962192958,2.23,0.98,0.00,0,32830489,38180884,6715465728000,5242459648000,-1801357056,13373775360,14520294656,-1146519296,31873179904,32528017664,-654837760,47471046400,45411463424,2059582976,45522173184,45325922560,196250624,-1.25,-0.80,-0.45,1.43,0.14,0,627,226,376,25,0,0,50.94,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1206,2026-09-02T00:00:00Z,373191,371934,373699,370078,375063,-3129,-0.83,87597301,118108256436,2.96,1.06,0.00,0,38887354,48709947,4689236992000,4229234112000,-1212356096,10123815680,10807559680,-683744000,25318202624,25846814720,-528612096,37238655232,36500743936,737911296,41433853440,40856267264,577586176,-1.03,-0.58,-0.45,0.62,0.49,0,454,131,317,6,0,0,31.72,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1207,2026-09-02T00:00:00Z,801153,802545,807246,795024,809028,-6483,-0.80,51994630,98427105693,2.53,0.87,0.00,0,24231850,27762780,4388780032000,3732314832000,-4354232832,8409017344,9833838848,-1424821504,20334853120,23264264448,-2929411328,31512394496,31575281408,-62886912,34462004992,29760137728,4701867264,-4.42,-1.45,-2.98,-0.06,4.78,0,361,76,275,10,0,0,129.97,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1208,2026-09-02T00:00:00Z,368446,370503,371836,365145,370619,-116,-0.03,14105649,27419969598,1.81,1.05,0.00,0,6646858,7458792,1105412576000,931773024000,700787024,4602452480,3758543536,843908944,6217250560,6360372480,-143121920,8163556096,8633433856,-469877760,7831962112,8051877632,-219915520,2.56,3.08,-0.52,-1.71,-0.80,0,78,26,46,6,0,0,156.07,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1209,2026-09-02T00:00:00Z,300515,300493,301814,298018,302018,-1525,-0.50,34214652,24472431907,1.21,0.94,0.00,0,14708812,19505840,1751538128000,1548852720000,-297873472,1901553328,2198285808,-296732480,4832528128,4833669120,-1140992,7662167296,7481791744,180375552,9346414592,9218764288,127650304,-1.22,-1.21,0.00,0.74,0.52,0,158,49,103,6,0,0,15.37,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1210,2026-09-02T00:00:00Z,248757,246370,248843,245828,248954,-2584,-1.04,32326985,21293502072,0.72,0.93,0.00,0,14001734,18325251,3202507760000,2791473168000,-441524448,1708422976,2029816352,-321393376,4330607872,4450738944,-120131072,6469451008,6262501376,206949632,8214431488,7979000320,235431168,-2.07,-1.51,-0.56,0.97,1.11,0,134,20,112,2,0,0,18.58,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1211,2026-09-02T00:00:00Z,392992,395606,397291,390207,395329,277,0.07,35224120,56092442747,1.48,0.97,0.00,0,16548727,18675392,4389317888000,3305805456000,-69035520,5553606656,5149778176,403828480,11805452032,12278316032,-472864000,17020391936,17479668480,-459276544,20028870656,19397947904,630922752,-0.12,0.72,-0.84,-0.82,1.12,0,332,139,180,13,0,0,29.59,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1212,2026-09-02T00:00:00Z,334205,334569,335930,331201,335826,-1257,-0.37,23001428,20194265821,2.55,0.98,0.00,0,10825856,12175573,996571696000,851684560000,-439748608,1175858480,1340560160,-164701680,3724923600,3999970528,-275046928,6235459072,6246701312,-11242240,8111169024,7650055680,461113344,-2.18,-0.82,-1.36,-0.06,2.28,0,171,57,111,3,0,0,68.48,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1213,2026-09-02T00:00:00Z,226433,224818,226876,222688,226549,-1731,-0.76,33419723,19019193839,2.58,1.37,0.00,0,15179152,18240571,879579216000,824813920000,-602176544,1265727120,1624733504,-359006384,3818868496,4062038656,-243170160,6033109248,5917376512,115732736,7265581312,6766049024,499532288,-3.17,-1.89,-1.28,0.61,2.63,0,101,18,79,4,0,0,-86.29,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1214,2026-09-02T00:00:00Z,427698,430820,431529,423123,429626,1194,0.28,15471988,13668920530,3.11,1.11,0.00,0,7065216,8406772,501686320000,440785440000,53491568,946231264,825706192,120525072,2856673488,2923706992,-67033504,4394343680,4480650752,-86307072,5052561408,4978427392,74134016,0.39,0.88,-0.49,-0.63,0.54,0,89,42,44,3,0,0,53.84,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1215,2026-09-02T00:00:00Z,772430,778100,783531,769499,781833,-3733,-0.48,28061460,138377307771,1.56,0.85,0.00,0,13274460,14787000,7423175936000,4662677504000,-7146411008,21018356224,25136039424,-4117683200,32905765376,35934493184,-3028727808,46610052608,43696756992,2913295616,34524186112,30254323456,4269862656,-5.16,-2.98,-2.19,2.11,3.09,0,130,36,88,6,0,0,31.80,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1216,2026-09-02T00:00:00Z,467153,463607,467153,461406,468599,-4992,-1.07,68544915,104381431715,2.22,0.81,0.00,0,30737949,37806966,6692855040000,5506619648000,-849836800,7786965504,8521231360,-734265856,22645462016,22761032960,-115570944,35047269888,34014774528,1032495360,36173111552,36302180864,-129069312,-0.81,-0.70,-0.11,0.99,-0.12,0,510,101,402,7,0,0,44.79,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
BK1217,2026-09-02T00:00:00Z,1230381,1217753,1230381,1210230,1235102,-17349,-1.40,4222062,3003883817,2.03,0.79,0.00,0,1855902,2366160,207764620000,195904101000,-175585750,150950444,232786658,-81836214,549054800,642804336,-93749536,959823856,922743888,37079968,1268068432,1129562640,138505792,-5.85,-2.72,-3.12,1.23,4.61,0,22,4,18,0,0,0,-149.66,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-02T18:50:37+08:00
